ID,TL,TL_Desc,HS6,HS6_Desc,Sector_Code,Base_Rate,Base_Rate_Alt,Final_Year,TLs_Per_6_Digit,Staging_Basket,TRQ_Quota,TRQ_Note,Tariff_Eliminated,Product_Type,Pending_Data,Ag_ID,PartnerName,ReporterName,StagingBasket,StagingBasketId,Num_MAR_Columns,PartnerStartYear,ReporterStartYear,PartnerAgreementName,ReporterAgreementName,PartnerAgreementApproved,ReporterAgreementApproved,Rule_Text,Link_Text,Link_Url,QuotaName,ProductType,Y2004,Alt_2004,Y2005,Alt_2005,Y2006,Alt_2006,Y2007,Alt_2007,Y2008,Alt_2008,Y2009,Alt_2009,Y2010,Alt_2010,Y2011,Alt_2011,Y2012,Alt_2012,Y2013,Alt_2013,Y2014,Alt_2014,Y2015,Alt_2015,Y2016,Alt_2016,Y2017,Alt_2017,Y2018,Alt_2018,Y2019,Alt_2019,Y2020,Alt_2020,Y2021,Alt_2021,Y2022,Alt_2022,Y2023,Alt_2023,Y2024,Alt_2024,Y2025,Alt_2025,Y2026,Alt_2026,Y2027,Alt_2027,Y2028,Alt_2028,Y2029,Alt_2029,Y2030,Alt_2030,Y2031,Alt_2031,Y2032,Alt_2032,Y2033,Alt_2033,Y2034,Alt_2034,Y2035,Alt_2035,Y2036,Alt_2036,Y2037,Alt_2037,Y2038,Alt_2038,Y2039,Alt_2039,Y2040,Alt_2040,Y2041,Alt_2041
348558,87150000,Baby carriages (including strollers) and parts thereof,871500,BABY CARRIAGES (INCLUDING STROLLERS) AND PARTS THEREOF,CG,4.4,,2005,1,6,,,,1,FALSE,,Australia,United States,Immediate,6,10,2005,,Australia,United States,TRUE,,A change to heading 8714 through 8715 from any other heading.,,,,Industrial/Textile,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348779,87161000,"Trailers and semi-trailers of the caravan type, for housing or camping",871610,TRAILERS AND SEMI-TRAILERS FOR HOUSING OR CAMPING,TRANS,5,,2005,1,6,,,,1,FALSE,,United States,Australia,Immediate,6,10,,2005,United States,Australia,,TRUE,"A change to subheading 8716.10 through 8716.80 from any other heading; or A change to subheading 8716.10 through 8716.80 from subheading 8716.90, whether or not there is also a change from any other heading, provided that there is a regional value content of not less than 35 percent based on the build-up method or  45 percent based on the build-down method.",,,,Industrial/Textile,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348778,87161000,"Trailers & semi-trailers, not mech. propelled, for housing or camping",871610,TRAILERS AND SEMI-TRAILERS FOR HOUSING OR CAMPING,TRANS,0,,2005,1,6,,,,1,FALSE,,Australia,United States,Immediate,6,10,2005,,Australia,United States,TRUE,,"A change to subheading 8716.10 through 8716.80 from any other heading; or A change to subheading 8716.10 through 8716.80 from subheading 8716.90, whether or not there is also a change from any other heading, provided that there is a regional value content of not less than 35 percent based on the build-up method or  45 percent based on the build-down method.",,,,Industrial/Textile,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348780,87162000,"Self-loading or self-unloading trailers and semi-trailers, not mech. propelled, for agricultural purposes",871620,SELF-LOADING OR SELF-UNLOADING TRAILERS AND SEMI-TRAILERS FOR AGRICULTURAL PURPOSES,TRANS,0,,2005,1,6,,,,1,FALSE,,Australia,United States,Immediate,6,10,2005,,Australia,United States,TRUE,,"A change to subheading 8716.10 through 8716.80 from any other heading; or A change to subheading 8716.10 through 8716.80 from subheading 8716.90, whether or not there is also a change from any other heading, provided that there is a regional value content of not less than 35 percent based on the build-up method or  45 percent based on the build-down method.",,,,Industrial/Textile,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348781,87162000,Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,871620,SELF-LOADING OR SELF-UNLOADING TRAILERS AND SEMI-TRAILERS FOR AGRICULTURAL PURPOSES,TRANS,5,,2005,1,6,,,,1,FALSE,,United States,Australia,Immediate,6,10,,2005,United States,Australia,,TRUE,"A change to subheading 8716.10 through 8716.80 from any other heading; or A change to subheading 8716.10 through 8716.80 from subheading 8716.90, whether or not there is also a change from any other heading, provided that there is a regional value content of not less than 35 percent based on the build-up method or  45 percent based on the build-down method.",,,,Industrial/Textile,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348783,87163100,Tanker trailers and tanker semi-trailers,871631,TANKER TRAILERS AND TANKER SEMI-TRAILERS,TRANS,5,,2005,1,6,,,,1,FALSE,,United States,Australia,Immediate,6,10,,2005,United States,Australia,,TRUE,"A change to subheading 8716.10 through 8716.80 from any other heading; or A change to subheading 8716.10 through 8716.80 from subheading 8716.90, whether or not there is also a change from any other heading, provided that there is a regional value content of not less than 35 percent based on the build-up method or  45 percent based on the build-down method.",,,,Industrial/Textile,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348782,87163100,"Tanker trailers and tanker semi-trailers, not mech. propelled, for the transport of goods",871631,TANKER TRAILERS AND TANKER SEMI-TRAILERS,TRANS,0,,2005,1,6,,,,1,FALSE,,Australia,United States,Immediate,6,10,2005,,Australia,United States,TRUE,,"A change to subheading 8716.10 through 8716.80 from any other heading; or A change to subheading 8716.10 through 8716.80 from subheading 8716.90, whether or not there is also a change from any other heading, provided that there is a regional value content of not less than 35 percent based on the build-up method or  45 percent based on the build-down method.",,,,Industrial/Textile,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348785,87163900,Other,871639,"TRAILERS AND SEMI-TRAILERS FOR THE TRANSPORT OF GOODS, NESOI",TRANS,5,,2005,1,6,,,,1,FALSE,,United States,Australia,Immediate,6,10,,2005,United States,Australia,,TRUE,"A change to subheading 8716.10 through 8716.80 from any other heading; or A change to subheading 8716.10 through 8716.80 from subheading 8716.90, whether or not there is also a change from any other heading, provided that there is a regional value content of not less than 35 percent based on the build-up method or  45 percent based on the build-down method.",,,,Industrial/Textile,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348784,87163900,"Trailers and semi-trailers, not mech. propelled, nesoi, for the transport of goods",871639,"TRAILERS AND SEMI-TRAILERS FOR THE TRANSPORT OF GOODS, NESOI",TRANS,0,,2005,1,6,,,,1,FALSE,,Australia,United States,Immediate,6,10,2005,,Australia,United States,TRUE,,"A change to subheading 8716.10 through 8716.80 from any other heading; or A change to subheading 8716.10 through 8716.80 from subheading 8716.90, whether or not there is also a change from any other heading, provided that there is a regional value content of not less than 35 percent based on the build-up method or  45 percent based on the build-down method.",,,,Industrial/Textile,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348787,87164000,Other trailers and semi-trailers,871640,"TRAILERS AND SEMI-TRAILERS, NESOI",TRANS,5,,2005,1,6,,,,1,FALSE,,United States,Australia,Immediate,6,10,,2005,United States,Australia,,TRUE,"A change to subheading 8716.10 through 8716.80 from any other heading; or A change to subheading 8716.10 through 8716.80 from subheading 8716.90, whether or not there is also a change from any other heading, provided that there is a regional value content of not less than 35 percent based on the build-up method or  45 percent based on the build-down method.",,,,Industrial/Textile,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348786,87164000,"Trailers and semi-trailers, not mechanically propelled, nesoi",871640,"TRAILERS AND SEMI-TRAILERS, NESOI",TRANS,0,,2005,1,6,,,,1,FALSE,,Australia,United States,Immediate,6,10,2005,,Australia,United States,TRUE,,"A change to subheading 8716.10 through 8716.80 from any other heading; or A change to subheading 8716.10 through 8716.80 from subheading 8716.90, whether or not there is also a change from any other heading, provided that there is a regional value content of not less than 35 percent based on the build-up method or  45 percent based on the build-down method.",,,,Industrial/Textile,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348788,87168000,Other vehicles,871680,"VEHICLES (OTHER THAN TRAILERS AND SEMI-TRAILERS), NOT MECHANICALLY PROPELLED, NESOI",TRANS,5,,2005,1,6,,,,1,FALSE,,United States,Australia,Immediate,6,10,,2005,United States,Australia,,TRUE,"A change to subheading 8716.10 through 8716.80 from any other heading; or A change to subheading 8716.10 through 8716.80 from subheading 8716.90, whether or not there is also a change from any other heading, provided that there is a regional value content of not less than 35 percent based on the build-up method or  45 percent based on the build-down method.",,,,Industrial/Textile,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348789,87168010,"Farm wagons and carts, not mechanically propelled",871680,"VEHICLES (OTHER THAN TRAILERS AND SEMI-TRAILERS), NOT MECHANICALLY PROPELLED, NESOI",TRANS,0,,2005,2,6,,,,1,FALSE,,Australia,United States,Immediate,6,10,2005,,Australia,United States,TRUE,,"A change to subheading 8716.10 through 8716.80 from any other heading; or A change to subheading 8716.10 through 8716.80 from subheading 8716.90, whether or not there is also a change from any other heading, provided that there is a regional value content of not less than 35 percent based on the build-up method or  45 percent based on the build-down method.",,,,Industrial/Textile,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348904,87168050,"Vehicles, not mechanically propelled, nesoi",871680,"VEHICLES (OTHER THAN TRAILERS AND SEMI-TRAILERS), NOT MECHANICALLY PROPELLED, NESOI",TRANS,3.2,,2005,2,6,,,,1,FALSE,,Australia,United States,Immediate,6,10,2005,,Australia,United States,TRUE,,"A change to subheading 8716.10 through 8716.80 from any other heading; or A change to subheading 8716.10 through 8716.80 from subheading 8716.90, whether or not there is also a change from any other heading, provided that there is a regional value content of not less than 35 percent based on the build-up method or  45 percent based on the build-down method.",,,,Industrial/Textile,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349025,87169000,Parts,871690,"PARTS OF TRAILERS, SEMI-TRAILERS AND OTHER VEHICLES, NOT MECHANICALLY PROPELLED",AUTO,5,,2005,1,6,,,,1,FALSE,,United States,Australia,Immediate,6,10,,2005,United States,Australia,,TRUE,A change to subheading 8716.90 from any other heading.,,,,Industrial/Textile,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349026,87169010,Parts of farm wagons and carts,871690,"PARTS OF TRAILERS, SEMI-TRAILERS AND OTHER VEHICLES, NOT MECHANICALLY PROPELLED",AUTO,0,,2005,3,6,,,,1,FALSE,,Australia,United States,Immediate,6,10,2005,,Australia,United States,TRUE,,A change to subheading 8716.90 from any other heading.,,,,Industrial/Textile,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349027,87169030,"Parts of vehicles, not mechanically propelled, castors (o/than castors of heading 8302)",871690,"PARTS OF TRAILERS, SEMI-TRAILERS AND OTHER VEHICLES, NOT MECHANICALLY PROPELLED",AUTO,5.7,,2005,3,6,,,,1,FALSE,,Australia,United States,Immediate,6,10,2005,,Australia,United States,TRUE,,A change to subheading 8716.90 from any other heading.,,,,Industrial/Textile,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349028,87169050,"Parts of trailers and semi-trailers and vehicles, not mechanically propelled, nesoi",871690,"PARTS OF TRAILERS, SEMI-TRAILERS AND OTHER VEHICLES, NOT MECHANICALLY PROPELLED",AUTO,3.1,,2005,3,6,,,,1,FALSE,,Australia,United States,Immediate,6,10,2005,,Australia,United States,TRUE,,A change to subheading 8716.90 from any other heading.,,,,Industrial/Textile,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349029,88011000,Gliders and hang gliders,880110,GLIDERS AND HANG GLIDERS,AERO,0,,2005,1,6,,,,1,FALSE,,Australia,United States,Immediate,6,10,2005,,Australia,United States,TRUE,,A change to subheading 8801.10 through 8803.90 from any other subheading.,,,,Industrial/Textile,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349030,88011000,Gliders and hang gliders,880110,GLIDERS AND HANG GLIDERS,AERO,0,,2005,1,6,,,,1,FALSE,,United States,Australia,Immediate,6,10,,2005,United States,Australia,,TRUE,A change to subheading 8801.10 through 8803.90 from any other subheading.,,,,Industrial/Textile,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349031,88019000,"Balloons, dirigibles and non-powered aircraft, nesoi",880190,"BALLOONS AND DIRIGIBLES; OTHER NON-POWERED AIRCRAFT, NESOI",AERO,0,,2005,1,6,,,,1,FALSE,,Australia,United States,Immediate,6,10,2005,,Australia,United States,TRUE,,A change to subheading 8801.10 through 8803.90 from any other subheading.,,,,Industrial/Textile,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349032,88019000,Other,880190,"BALLOONS AND DIRIGIBLES; OTHER NON-POWERED AIRCRAFT, NESOI",AERO,0,,2005,1,6,,,,1,FALSE,,United States,Australia,Immediate,6,10,,2005,United States,Australia,,TRUE,A change to subheading 8801.10 through 8803.90 from any other subheading.,,,,Industrial/Textile,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349033,88021100,"Helicopters, with an unladen weight not over 2,000 kg",880211,"HELICOPTERS OF AN UNLADEN WEIGHT NOT EXCEEDING 2,000 KG",AERO,0,,2005,1,6,,,,1,FALSE,,Australia,United States,Immediate,6,10,2005,,Australia,United States,TRUE,,A change to subheading 8801.10 through 8803.90 from any other subheading.,,,,Industrial/Textile,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349034,88021100,Of an unladen weight not exceeding 2 000 kg,880211,"HELICOPTERS OF AN UNLADEN WEIGHT NOT EXCEEDING 2,000 KG",AERO,0,,2005,1,6,,,,1,FALSE,,United States,Australia,Immediate,6,10,,2005,United States,Australia,,TRUE,A change to subheading 8801.10 through 8803.90 from any other subheading.,,,,Industrial/Textile,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349035,88021200,"Helicopters, with an unladen weight over 2,000 kg",880212,"HELICOPTERS OF AN UNLADEN WEIGHT EXCEEDING 2,000 KG",AERO,0,,2005,1,6,,,,1,FALSE,,Australia,United States,Immediate,6,10,2005,,Australia,United States,TRUE,,A change to subheading 8801.10 through 8803.90 from any other subheading.,,,,Industrial/Textile,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349036,88021200,Of an unladen weight exceeding 2 000 kg,880212,"HELICOPTERS OF AN UNLADEN WEIGHT EXCEEDING 2,000 KG",AERO,0,,2005,1,6,,,,1,FALSE,,United States,Australia,Immediate,6,10,,2005,United States,Australia,,TRUE,A change to subheading 8801.10 through 8803.90 from any other subheading.,,,,Industrial/Textile,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349089,88022000,"Aeroplanes and other aircraft, of an unladen weight not exceeding 2 000 kg",880220,"AIRPLANES AND OTHER AIRCRAFT NESOI, OF AN UNLADEN WEIGHT NOT EXCEEDING 2,000 KG",AERO,0,,2005,1,6,,,,1,FALSE,,United States,Australia,Immediate,6,10,,2005,United States,Australia,,TRUE,A change to subheading 8801.10 through 8803.90 from any other subheading.,,,,Industrial/Textile,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349041,88022000,"Airplanes and other powered aircraft, nesoi, with an unladen weight not over 2,000 kg",880220,"AIRPLANES AND OTHER AIRCRAFT NESOI, OF AN UNLADEN WEIGHT NOT EXCEEDING 2,000 KG",AERO,0,,2005,1,6,,,,1,FALSE,,Australia,United States,Immediate,6,10,2005,,Australia,United States,TRUE,,A change to subheading 8801.10 through 8803.90 from any other subheading.,,,,Industrial/Textile,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349091,88023000,"Aeroplanes and other aircraft, of an unladen weight exceeding 2 000 kg but not exceeding 15 000 kg",880230,"AIRPLANES AND OTHER AIRCRAFT NESOI, OF AN UNLADEN WEIGHT EXCEEDING 2,000 KG BUT NOT EXCEEDING 15,000 KG",AERO,0,,2005,1,6,,,,1,FALSE,,United States,Australia,Immediate,6,10,,2005,United States,Australia,,TRUE,A change to subheading 8801.10 through 8803.90 from any other subheading.,,,,Industrial/Textile,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349090,88023000,"Airplanes and other powered aircraft, nesoi, with an unladen weight over 2,000 kg but not over 15,000 kg",880230,"AIRPLANES AND OTHER AIRCRAFT NESOI, OF AN UNLADEN WEIGHT EXCEEDING 2,000 KG BUT NOT EXCEEDING 15,000 KG",AERO,0,,2005,1,6,,,,1,FALSE,,Australia,United States,Immediate,6,10,2005,,Australia,United States,TRUE,,A change to subheading 8801.10 through 8803.90 from any other subheading.,,,,Industrial/Textile,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349093,88024000,"Aeroplanes and other aircraft, of an unladen weight exceeding 15 000 kg",880240,"AIRPLANES AND OTHER AIRCRAFT NESOI, OF AN UNLADEN WEIGHT EXCEEDING 15,000 KG",AERO,0,,2005,1,6,,,,1,FALSE,,United States,Australia,Immediate,6,10,,2005,United States,Australia,,TRUE,A change to subheading 8801.10 through 8803.90 from any other subheading.,,,,Industrial/Textile,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349092,88024000,"Airplanes and other powered aircraft, nesoi, with an unladen weight over 15,000 kg",880240,"AIRPLANES AND OTHER AIRCRAFT NESOI, OF AN UNLADEN WEIGHT EXCEEDING 15,000 KG",AERO,0,,2005,1,6,,,,1,FALSE,,Australia,United States,Immediate,6,10,2005,,Australia,United States,TRUE,,A change to subheading 8801.10 through 8803.90 from any other subheading.,,,,Industrial/Textile,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349094,88026000,Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,880260,SPACECRAFT (INCLUDING SATELLITES) AND SUBORBITAL AND SPACECRAFT LAUNCH VEHICLES,AERO,0,,2005,1,6,,,,1,FALSE,,United States,Australia,Immediate,6,10,,2005,United States,Australia,,TRUE,A change to subheading 8801.10 through 8803.90 from any other subheading.,,,,Industrial/Textile,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349095,88026030,Communication satellites,880260,SPACECRAFT (INCLUDING SATELLITES) AND SUBORBITAL AND SPACECRAFT LAUNCH VEHICLES,AERO,0,,2005,2,6,,,,1,FALSE,,Australia,United States,Immediate,6,10,2005,,Australia,United States,TRUE,,A change to subheading 8801.10 through 8803.90 from any other subheading.,,,,Industrial/Textile,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349096,88026090,"Spacecraft, including satellites (o/than communication satellites), and suborbital and spacecraft launch vehicles",880260,SPACECRAFT (INCLUDING SATELLITES) AND SUBORBITAL AND SPACECRAFT LAUNCH VEHICLES,AERO,0,,2005,2,6,,,,1,FALSE,,Australia,United States,Immediate,6,10,2005,,Australia,United States,TRUE,,A change to subheading 8801.10 through 8803.90 from any other subheading.,,,,Industrial/Textile,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349097,88031000,"Parts of airplanes and other aircraft, propellers and rotors and parts thereof",880310,"PROPELLERS AND ROTORS AND PARTS THEREOF, FOR BALLOONS, GLIDERS, OTHER AIRCRAFT AND SPACECRAFT, ETC.",AERO,0,,2005,1,6,,,,1,FALSE,,Australia,United States,Immediate,6,10,2005,,Australia,United States,TRUE,,A change to subheading 8801.10 through 8803.90 from any other subheading.,,,,Industrial/Textile,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349098,88031000,Propellers and rotors and parts thereof,880310,"PROPELLERS AND ROTORS AND PARTS THEREOF, FOR BALLOONS, GLIDERS, OTHER AIRCRAFT AND SPACECRAFT, ETC.",AERO,0,,2005,1,6,,,,1,FALSE,,United States,Australia,Immediate,6,10,,2005,United States,Australia,,TRUE,A change to subheading 8801.10 through 8803.90 from any other subheading.,,,,Industrial/Textile,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348790,88032000,"Parts of airplanes and other aircraft, undercarriages and parts thereof",880320,"UNDERCARRIAGES AND PARTS THEREOF, FOR BALLOONS, GLIDERS, OTHER AIRCRAFT AND SPACECRAFT, ETC.",AERO,0,,2005,1,6,,,,1,FALSE,,Australia,United States,Immediate,6,10,2005,,Australia,United States,TRUE,,A change to subheading 8801.10 through 8803.90 from any other subheading.,,,,Industrial/Textile,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348791,88032000,Under-carriages and parts thereof,880320,"UNDERCARRIAGES AND PARTS THEREOF, FOR BALLOONS, GLIDERS, OTHER AIRCRAFT AND SPACECRAFT, ETC.",AERO,0,,2005,1,6,,,,1,FALSE,,United States,Australia,Immediate,6,10,,2005,United States,Australia,,TRUE,A change to subheading 8801.10 through 8803.90 from any other subheading.,,,,Industrial/Textile,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348792,88033000,"Parts of airplanes and helicopters, nesoi",880330,"PARTS OF AIRPLANES OR HELICOPTERS, NESOI",AERO,0,,2005,1,6,,,,1,FALSE,,Australia,United States,Immediate,6,10,2005,,Australia,United States,TRUE,,A change to subheading 8801.10 through 8803.90 from any other subheading.,,,,Industrial/Textile,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348124,88033000,Other parts of aeroplanes or helicopters,880330,"PARTS OF AIRPLANES OR HELICOPTERS, NESOI",AERO,0,,2005,1,6,,,,1,FALSE,,United States,Australia,Immediate,6,10,,2005,United States,Australia,,TRUE,A change to subheading 8801.10 through 8803.90 from any other subheading.,,,,Industrial/Textile,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348577,88039000,Other,880390,"PARTS OF BALLOONS, DIRIGIBLES, GLIDERS, OTHER AIRCRAFT, SPACECRAFT (INCLUDING SATELLITES), AND SPACECRAFT LAUNCH VEHICLES, NESOI",AERO,0,,2005,1,6,,,,1,FALSE,,United States,Australia,Immediate,6,10,,2005,United States,Australia,,TRUE,A change to subheading 8801.10 through 8803.90 from any other subheading.,,,,Industrial/Textile,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348578,88039030,Parts of communication satellites,880390,"PARTS OF BALLOONS, DIRIGIBLES, GLIDERS, OTHER AIRCRAFT, SPACECRAFT (INCLUDING SATELLITES), AND SPACECRAFT LAUNCH VEHICLES, NESOI",AERO,0,,2005,2,6,,,,1,FALSE,,Australia,United States,Immediate,6,10,2005,,Australia,United States,TRUE,,A change to subheading 8801.10 through 8803.90 from any other subheading.,,,,Industrial/Textile,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
